ItmId,ItmPthId,ItmIdentifier,ItmDescription,ItmType,ItmSkinnable,ItmStackAmount,ItmMaximumAmount,ItmLook,ItmLookColor,ItmIcon,ItmIconColor,ItmSex,ItmLevel,ItmMark,ItmDurability,ItmMinimumSDamage,ItmMaximumSDamage,ItmMinimumLDamage,ItmMaximumLDamage,ItmArmor,ItmHit,ItmDam,ItmVita,ItmMana,ItmMight,ItmWill,ItmGrace,ItmProtection,ItmHealing,ItmWisdom,ItmMightRequired,ItmExchangeable,ItmDepositable,ItmDroppable,ItmCon,ItmSound,ItmText,ItmBuyPrice,ItmSellPrice,ItmBuyText,ItmThrown,ItmThrownConfirm,ItmRepairable,ItmIndestructible,ItmTimer,ItmBoD,ItmProtected,ItmUnequip
48002,0,moonblade,Moonblade,3,0,1,0,17,0,643,0,2,45,0,400000,50,85,40,80,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,1800,900,,0,1,1,0,0,0,0,0
48003,0,flameblade,Flameblade,3,0,1,0,4,0,58,0,2,70,0,5000000,90,100,90,100,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,10000,5000,,0,1,1,0,0,0,0,0
48004,2,hoof_sabre,Hoof sabre,3,0,1,0,26,0,647,0,2,60,0,4000000,60,90,50,90,0,4,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,8000,4000,,0,1,1,0,0,0,0,0
48005,0,mythic_sabre,Mythic sabre,3,0,1,0,16,1,642,1,2,99,0,120000,90,120,95,125,0,1,1,900,450,0,0,0,0,0,0,40,0,0,0,0,331,,64000,32000,,0,1,1,0,0,0,0,0
48006,0,steelthorn,Steelthorn,3,0,1,0,6,0,46,0,2,65,0,500000,80,95,70,90,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,2500,1250,,0,1,1,0,0,1,0,0
48007,0,zibong_blade,Zibong blade,3,0,1,0,25,0,756,0,0,70,0,1000000,60,100,50,90,2,-4,-2,-200,-100,-4,-4,-4,0,-50,0,0,0,0,0,0,331,,60000,30000,,0,1,1,0,0,1,0,0
48008,0,corrupted_blade,Corrupted blade,3,0,1,0,69,0,772,6,2,85,0,1000000,70,100,80,100,3,-8,6,-600,-200,-8,-2,-8,0,0,0,70,0,0,0,0,331,,50000,25000,,0,1,1,0,0,1,0,0
48009,0,cursed_blade,Cursed blade,3,0,1,0,47,0,772,0,2,60,0,400000,50,90,50,90,0,-4,4,0,0,-4,10,-4,0,0,0,35,0,0,0,0,331,,5000,2500,,0,1,1,0,0,1,0,0
48010,1,dark_scimitar,Dark scimitar,3,0,1,0,53,0,805,0,2,99,1,1000000,90,310,90,325,7,0,0,10000,0,0,0,0,0,0,0,120,0,0,0,0,331,,400000,200000,,0,1,1,0,0,1,0,0
48011,0,electra,Electra,3,0,1,0,5,0,46,0,2,65,0,500000,80,100,90,100,0,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,2500,1250,,0,1,1,0,0,1,0,0
48013,0,forsaken_blade,Forsaken blade,3,0,1,0,61,0,772,0,2,99,0,2000000,100,110,110,125,8,-16,8,-800,-500,-16,-6,-16,0,0,0,110,0,0,0,0,331,,400000,200000,,0,1,1,0,0,1,0,0
48014,2,light_broadsword,Light broadsword,3,0,1,0,52,0,804,0,2,99,1,800000,250,350,250,350,3,0,0,0,10000,0,0,0,0,0,0,120,0,0,0,0,331,,400000,200000,,0,1,1,0,0,1,0,0
48015,0,swift_dagger,Swift dagger,3,0,1,0,0,0,1,0,2,55,0,5000,30,50,20,40,-2,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,331,,2000,1000,,0,1,1,0,0,1,0,0
48016,0,tainted_blade,Tainted blade,3,0,1,0,17,0,772,0,2,30,0,40000,40,60,40,55,0,-1,1,0,0,0,0,-1,0,0,0,20,0,0,0,0,331,,1000,500,,0,1,1,0,0,1,0,0
48017,2,dark_dagger,Dark dagger,3,0,1,0,36,0,782,1,2,70,0,60000,60,80,65,85,0,1,1,300,150,0,0,0,0,0,0,30,0,0,0,0,331,,16000,8000,,0,1,1,0,0,0,0,0
48018,0,fates_blade,Fate\'s blade,3,0,1,0,9,0,639,0,2,20,0,1000,50,100,50,110,-10,0,0,0,0,10,10,10,1,0,0,10,0,1,0,0,331,,1000,500,,0,1,0,0,0,0,0,0
48019,0,fire_blade,Fire blade,3,0,1,0,38,0,784,0,2,99,1,6000000,120,220,140,240,0,0,4,0,0,-3,0,0,0,4,0,100,0,0,0,0,331,,400000,200000,,0,1,0,0,0,0,0,0
48020,0,midnight_broadsword,Midnight broadsword,3,0,1,0,68,0,1156,0,2,77,0,800000,80,90,80,90,0,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,331,,80000,40000,,0,1,1,0,0,0,0,0
48021,0,midnight_cutlass,Midnight cutlass,3,0,1,0,70,0,1157,0,2,99,0,1000000,100,110,100,110,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,331,,100000,50000,,0,1,1,0,0,0,0,0
48022,0,midnight_sword,Midnight sword,3,0,1,0,66,0,1155,0,2,55,0,600000,60,70,60,70,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,331,,60000,30000,,0,1,1,0,0,0,0,0
48023,0,molten_blade,Molten blade,3,0,1,0,32,0,783,0,2,99,2,8000000,130,280,150,300,0,0,6,0,0,-4,0,0,0,6,0,100,0,0,0,0,331,,600000,300000,,0,1,0,0,0,0,0,0
48024,2,,,3,0,1,0,55,0,807,0,2,99,0,500000,170,190,170,190,-2,4,3,500,500,0,2,3,0,5,0,10,0,0,0,0,331,,0,0,,0,1,0,0,0,0,0,0
48025,0,plasmic_substratum,Plasmic substratum,3,0,1,0,62,0,926,0,2,99,0,2000000,80,180,80,180,0,2,0,1000,3500,8,11,0,0,30,0,100,0,0,0,0,331,,50000,25000,,0,1,1,0,0,0,0,0
48026,1,sabre,Sabre,3,0,1,0,17,0,643,0,2,85,0,60000,90,130,90,120,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,20000,10000,,0,1,1,0,0,0,0,0
48027,2,baronial_kagum_huan,Baronial Kagum Huan,3,0,1,0,37,5,1967,0,2,99,0,400000,150,230,150,230,0,5,3,3125,0,0,0,8,0,0,0,0,0,0,0,0,331,,50000,25000,,0,1,1,0,0,0,0,0
48028,1,baronial_kagum_xu,Baronial Kagum Xu,3,0,1,0,37,5,1967,0,2,99,0,50000,80,130,80,130,0,0,5,2000,0,5,0,0,0,0,0,0,0,0,0,0,331,,50000,25000,,0,1,1,0,0,0,0,0
48029,0,chaos_blade,Chaos blade,3,0,1,0,43,0,789,0,2,99,0,500000,100,500,100,500,0,5,5,10000,0,3,0,0,0,0,0,125,0,0,0,0,331,,0,0,,0,1,1,0,0,0,0,0
48030,0,sevenleaf_sword,Sevenleaf sword,3,0,1,0,21,0,646,0,2,99,0,5000000,90,100,90,100,0,7,2,0,0,0,20,0,0,0,0,0,0,0,0,0,331,,0,0,,0,1,1,0,0,0,0,0
48031,0,light_sword,Light sword,3,0,1,0,6,0,0,0,2,90,0,1000000,100,110,110,120,0,5,5,0,0,0,0,0,0,0,0,9,0,0,0,0,331,,2500,1250,,0,1,1,0,0,1,0,0
48032,0,holy_sword,Holy sword,3,0,1,0,11,0,628,0,2,1,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,1,1,0,0,0,0,0
48033,2,white_sword,White sword,3,0,1,0,11,0,639,0,2,50,0,5000000,50,100,50,110,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,1,1,0,0,0,0,0
48034,0,ilbon_knife,Ilbon knife,3,0,1,0,7,0,641,0,2,20,0,12000,30,70,20,45,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,331,,7000,0,,0,1,1,0,0,1,0,0
48035,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
48036,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
48037,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
48038,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
48039,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
48040,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
49000,0,===NPC/PC SUBPATH Equipment/Items===,===NPC/PC SUBPATH Equipment/Items===,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
49001,6,chung_ryong_scale,Chung ryong scale,3,0,1,0,29,0,775,0,2,99,0,5000000,100,110,120,150,0,3,3,500,500,1,0,1,2,5,0,10,0,0,0,0,8,,100000,50000,,0,1,0,0,0,0,0,0
49002,7,nimble_blade,Nimble blade,3,0,1,0,55,0,807,0,2,99,0,500000,170,190,170,190,-2,4,3,500,500,0,2,3,0,5,0,10,0,0,0,0,333,,150000,75000,,0,1,0,0,0,0,0,0
49003,8,ju_jak_staff,Ju jak staff,3,0,1,0,72,0,1116,0,2,99,0,60000,30,35,35,40,0,0,0,0,2000,0,13,1,0,0,0,10,0,0,0,0,331,,150000,75000,,0,1,0,0,0,0,0,0
49004,9,life_lance,Life lance,3,0,1,0,10027,0,1102,0,2,99,0,50000,1,2,3,4,-8,0,0,1000,1000,0,8,1,0,75,0,10,0,0,0,0,331,,150000,75000,,0,1,0,0,0,0,0,0
49005,6,enchanted_chung_ryong_scale,Enchanted Chung ryong scale,3,0,1,0,29,0,775,0,2,99,0,7000000,100,160,120,240,0,3,3,5000,1000,1,0,1,2,5,0,10,0,0,0,0,8,,150000,75000,,0,1,0,0,0,0,0,0
49006,7,enchanted_nimble_blade,Enchanted Nimble blade,3,0,1,0,55,0,807,0,2,99,0,1000000,190,240,190,240,-2,4,3,1000,1000,0,2,3,0,5,0,10,0,0,0,0,333,,200000,100000,,0,1,0,0,0,0,0,0
49007,8,enchanted_ju_jak_staff,Enchanted Ju jak staff,3,0,1,0,72,0,1116,0,2,99,0,120000,30,35,35,40,0,0,0,0,6000,0,13,1,0,0,0,10,0,0,0,0,331,,200000,100000,,0,1,0,0,0,0,0,0
49008,9,enchanted_life_lance,Enchanted Life lance,3,0,1,0,10027,0,1102,0,2,99,0,100000,1,2,3,4,-8,0,0,1000,3000,0,8,1,0,75,0,10,0,0,0,0,331,,200000,100000,,0,1,0,0,0,0,0,0
49009,6,il_san_chung_ryong_scale,Il san Chung ryong scale,3,0,1,0,29,0,775,0,2,99,1,9000000,100,260,120,320,0,3,3,10000,1500,1,0,1,2,5,0,10,0,0,0,0,8,,200000,100000,,0,1,0,0,0,0,0,0
49010,7,il_san_nimble_blade,Il san Nimble blade,3,0,1,0,55,0,807,0,2,99,1,1300000,210,290,210,290,-2,4,3,2000,2000,0,2,3,0,5,0,10,0,0,0,0,333,,250000,125000,,0,1,0,0,0,0,0,0
49011,8,il_san_ju_jak_staff,Il san Ju jak staff,3,0,1,0,72,0,1116,0,2,99,1,180000,30,35,35,40,0,0,0,0,15000,0,13,1,0,0,0,10,0,0,0,0,331,,250000,125000,,0,1,0,0,0,0,0,0
49012,9,il_san_life_lance,Il san Life lance,3,0,1,0,10027,0,1102,0,2,99,1,150000,1,2,3,4,-8,0,0,6000,6000,0,8,1,0,75,0,10,0,0,0,0,331,,250000,125000,,0,1,0,0,0,0,0,0
49013,6,ee_san_chung_ryong_scale,Ee san Chung ryong scale,3,0,1,0,29,0,775,0,2,99,2,12000000,100,340,120,380,0,3,3,20000,2000,1,0,1,2,5,0,10,0,0,0,0,8,,250000,125000,,0,1,0,0,0,0,0,0
49014,7,ee_san_nimble_blade,Ee san Nimble blade,3,0,1,0,55,0,807,0,2,99,2,1600000,330,380,330,380,-2,4,3,4000,4000,0,2,3,0,5,0,10,0,0,0,0,333,,300000,150000,,0,1,0,0,0,0,0,0
49015,8,ee_san_ju_jak_staff,Ee san Ju jak staff,3,0,1,0,72,0,1116,0,2,99,2,240000,30,35,35,40,0,0,0,0,30000,0,13,1,0,0,0,10,0,0,0,0,331,,300000,150000,,0,1,0,0,0,0,0,0
49016,9,ee_san_life_lance,Ee san Life lance,3,0,1,0,10027,0,1102,0,2,99,2,200000,1,2,3,4,-8,0,0,9000,9000,0,8,1,0,75,0,10,0,0,0,0,331,,300000,150000,,0,1,0,0,0,0,0,0
49017,6,sam_san_chung_ryong_scale,Sam san Chung ryong scale,3,0,1,0,29,0,775,0,2,99,3,15000000,100,420,120,440,0,3,3,30000,2500,1,0,1,2,5,0,10,0,0,0,0,8,,250000,125000,,0,1,0,0,0,0,0,0
49018,7,sam_san_nimble_blade,Sam san Nimble blade,3,0,1,0,55,0,807,0,2,99,3,1900000,450,480,450,480,-2,4,3,6000,6000,0,2,3,0,5,0,10,0,0,0,0,333,,350000,175000,,0,1,0,0,0,0,0,0
49019,8,sam_san_ju_jak_staff,Sam san Ju jak staff,3,0,1,0,72,0,1116,0,2,99,3,300000,30,35,35,40,0,0,0,0,45000,0,13,1,0,0,0,10,0,0,0,0,331,,350000,175000,,0,1,0,0,0,0,0,0
49020,9,sam_san_life_lance,Sam san Life lance,3,0,1,0,10027,0,1102,0,2,99,3,250000,1,2,3,4,-8,0,0,12000,12000,0,8,1,0,75,0,10,0,0,0,0,331,,350000,175000,,0,1,0,0,0,0,0,0
49021,6,sa_san_chung_ryong_scale,Sa san Chung ryong scale,3,0,1,0,29,0,775,0,2,99,4,18000000,100,500,120,500,0,3,3,40000,3000,1,0,1,2,5,0,10,0,0,0,0,8,,250000,125000,,0,1,0,0,0,0,0,0
49022,7,sa_san_nimble_blade,Sa san Nimble blade,3,0,1,0,55,0,807,0,2,99,4,1900000,570,580,570,580,-2,4,3,8000,8000,0,2,3,0,5,0,10,0,0,0,0,333,,400000,200000,,0,1,0,0,0,0,0,0
49023,8,sa_san_ju_jak_staff,Sa san Ju jak staff,3,0,1,0,72,0,1116,0,2,99,4,300000,30,35,35,40,0,0,0,0,60000,0,13,1,0,0,0,10,0,0,0,0,331,,300000,150000,,0,1,0,0,0,0,0,0
49024,9,sa_san_life_lance,Sa san Life lance,3,0,1,0,10027,0,1102,0,2,99,4,300000,1,2,3,4,-8,0,0,15000,15000,0,8,1,0,75,0,10,0,0,0,0,331,,400000,200000,,0,1,0,0,0,0,0,0
49025,1,spike,Spike,3,0,1,0,18,0,644,0,2,85,0,5000000,90,120,95,125,2,-5,7,500,0,2,0,0,0,0,0,100,0,0,0,0,331,,100000,50000,,0,1,1,0,0,1,0,0
49026,1,enchanted_spike,Enchanted spike,3,0,1,0,18,0,644,0,2,99,0,10000000,90,170,90,230,2,-5,7,5000,0,2,0,0,0,0,0,100,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49027,1,il_san_spike,Il san spike,3,0,1,0,18,0,644,0,2,99,1,10000000,90,270,90,300,2,-5,7,10000,0,2,0,0,0,0,0,100,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49028,1,ee_san_spike,Ee san spike,3,0,1,0,18,0,644,0,2,99,2,10000000,90,350,90,350,2,-5,7,20000,0,2,0,0,0,0,0,100,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49029,1,sam_san_spike,Sam san spike,3,0,1,0,18,0,644,0,2,99,3,10000000,90,450,90,450,2,-5,7,40000,0,2,0,0,0,0,0,100,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49030,1,sa_san_spike,Sa san spike,3,0,1,0,18,0,644,0,2,99,4,10000000,90,550,90,550,2,-5,7,80000,0,2,0,0,0,0,0,100,0,0,0,0,331,,200000,100000,,0,1,1,0,0,0,0,0
49031,2,blood,Blood,3,0,1,0,7,0,45,0,2,85,0,400000,150,200,150,200,-1,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,352,,100000,50000,,0,1,1,0,0,1,0,0
49032,2,enchanted_blood,Enchanted blood,3,0,1,0,7,0,45,0,2,99,0,800000,150,250,150,250,-1,6,0,0,5000,0,0,0,0,0,0,10,0,0,0,0,352,,200000,100000,,0,1,1,0,0,1,0,0
49033,2,il_san_blood,Il san blood,3,0,1,0,7,0,45,0,2,99,1,800000,200,300,200,300,-1,6,0,0,10000,0,0,0,0,0,0,10,0,0,0,0,352,,200000,100000,,0,1,1,0,0,1,0,0
49034,2,ee_san_blood,Ee san blood,3,0,1,0,7,0,45,0,2,99,2,800000,300,400,300,400,-1,6,0,5000,12000,0,0,0,0,0,0,10,0,0,0,0,352,,200000,100000,,0,1,1,0,0,1,0,0
49035,2,sam_san_blood,Sam san blood,3,0,1,0,7,0,45,0,2,99,3,800000,400,500,400,500,-1,6,0,7000,14000,0,0,0,0,0,0,10,0,0,0,0,352,,200000,100000,,0,1,1,0,0,1,0,0
49036,2,sa_san_blood,Sa san blood,3,0,1,0,7,0,45,0,2,99,4,800000,500,600,500,600,-1,6,0,14000,28000,0,0,0,0,0,0,10,0,0,0,0,352,,200000,100000,,0,1,1,0,0,1,0,0
49037,3,surge,Surge,3,0,1,0,14,7,34,7,2,85,0,50000,10,20,15,25,0,0,0,0,1200,0,12,0,0,0,0,35,0,0,0,0,331,,100000,50000,,0,1,1,0,0,1,0,0
49038,3,enchanted_surge,Enchanted surge,3,0,1,0,14,7,34,7,2,99,0,100000,10,20,15,25,0,0,0,0,5000,0,12,0,0,0,0,35,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49039,3,il_san_surge,Il san surge,3,0,1,0,14,7,34,7,2,99,1,100000,10,20,15,25,0,0,0,0,10000,0,12,0,0,0,0,35,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49040,3,ee_san_surge,Ee san surge,3,0,1,0,14,7,34,7,2,99,2,100000,10,20,15,25,0,0,0,0,20000,0,12,0,0,0,0,35,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49041,3,sam_san_surge,Sam san surge,3,0,1,0,14,7,34,7,2,99,3,100000,10,20,15,25,0,0,0,0,30000,0,12,0,0,0,0,35,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49042,3,sa_san_surge,Sa san surge,3,0,1,0,51,3,631,3,2,99,4,100000,10,20,15,25,0,0,0,0,40000,0,12,0,0,0,0,35,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49043,4,charm,Charm,3,0,1,0,14,0,34,0,2,85,0,50000,1,2,1,2,-5,0,0,0,1000,0,0,0,0,50,0,40,0,0,0,0,331,,100000,50000,,0,1,1,0,0,1,0,0
49044,4,enchanted_charm,Enchanted charm,3,0,1,0,14,0,34,0,2,99,0,100000,1,2,1,2,-5,0,0,1500,3000,0,0,0,0,50,0,40,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49045,4,il_san_charm,Il san charm,3,0,1,0,14,0,34,0,2,99,1,100000,1,2,1,2,-5,0,0,3000,6000,0,0,0,0,50,0,40,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49046,4,ee_san_charm,Ee san charm,3,0,1,0,14,0,34,0,2,99,2,100000,1,2,1,2,-5,0,0,5000,9000,0,0,0,0,50,0,40,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49047,4,sam_san_charm,Sam san charm,3,0,1,0,14,0,34,0,2,99,3,100000,1,2,1,2,-5,0,0,7000,12000,0,0,0,0,50,0,40,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49048,4,sa_san_charm,Sa san charm,3,0,1,0,51,2,633,1,2,99,4,100000,1,2,1,2,-5,0,0,9000,15000,0,0,0,0,50,0,40,0,0,0,0,331,,200000,100000,,0,1,1,0,0,1,0,0
49049,18,do,Do,3,0,1,0,11,0,628,0,2,99,0,4000000,100,200,150,250,-2,2,2,5000,0,1,1,1,2,50,0,10,0,0,0,0,331,,100000,50000,,0,1,0,0,0,0,0,0
49050,18,enchanted_do,Enchanted do,3,0,1,0,11,0,628,0,2,99,0,4500000,100,300,150,350,-2,2,2,6000,0,1,1,1,2,50,0,10,0,0,0,0,331,,100000,50000,,0,1,0,0,0,0,0,0
49051,18,il_san_do,Il san do,3,0,1,0,11,0,628,0,2,99,1,5000000,100,400,150,450,-2,2,2,7000,0,1,1,1,2,50,0,10,0,0,0,0,331,,150000,75000,,0,1,0,0,0,0,0,0
49052,18,ee_san_do,Ee san do,3,0,1,0,11,0,628,0,2,99,2,5500000,100,500,150,550,-2,2,2,8000,0,1,1,1,2,50,0,10,0,0,0,0,331,,150000,75000,,0,1,0,0,0,0,0,0
49053,18,sam_san_do,Sam san do,3,0,1,0,11,0,628,0,2,99,3,6000000,100,600,150,650,-2,2,2,9000,0,1,1,1,2,50,0,10,0,0,0,0,331,,200000,100000,,0,1,0,0,0,0,0,0
49054,18,sa_san_do,Sa san do,3,0,1,0,11,0,628,0,2,99,4,6500000,100,700,150,750,-2,2,2,10000,0,1,1,1,2,50,0,10,0,0,0,0,331,,250000,125000,,0,1,0,0,0,0,0,0
49055,10,war_axe,War axe,3,0,1,0,41,0,787,0,2,99,0,4000000,150,180,170,200,-3,4,3,1000,500,1,2,-5,2,50,0,10,0,0,0,0,331,,100000,50000,,0,1,0,0,0,0,0,0
49056,10,enchanted_war_axe,Enchanted war axe,3,0,1,0,41,0,787,0,2,99,0,4500000,150,280,170,300,-3,4,3,2000,1000,1,2,-5,2,50,0,10,0,0,0,0,331,,100000,50000,,0,1,0,0,0,0,0,0
49057,10,il_san_war_axe,Il san war axe,3,0,1,0,41,0,787,0,2,99,1,5000000,150,380,170,400,-3,4,3,3000,1500,1,2,-5,2,50,0,10,0,0,0,0,331,,150000,75000,,0,1,0,0,0,0,0,0
49058,10,ee_san_war_axe,Ee san war axe,3,0,1,0,41,0,787,0,2,99,2,5500000,150,480,170,500,-3,4,3,4000,2000,1,2,-5,2,50,0,10,0,0,0,0,331,,150000,75000,,0,1,0,0,0,0,0,0
49059,10,sam_san_war_axe,Sam san war axe,3,0,1,0,41,0,787,0,2,99,3,6000000,150,580,170,600,-3,4,3,5000,2500,1,2,-5,2,50,0,10,0,0,0,0,331,,200000,100000,,0,1,0,0,0,0,0,0
49060,10,sa_san_war_axe,Sa san war axe,3,0,1,0,41,0,787,0,2,99,4,6500000,150,680,170,700,-3,4,3,6000,3000,1,2,-5,2,50,0,10,0,0,0,0,331,,500000,250000,,0,1,0,0,0,0,0,0
49061,14,shinsho,Battle-ready Shinsho,3,0,1,0,46,0,2573,0,2,99,0,4000000,125,160,160,180,-2,-3,4,4000,500,2,-6,-3,2,0,0,30,0,0,0,0,331,,1000000,500000,,0,1,0,0,0,0,0,0
49062,14,enchanted_shinsho,Battle-scarred Shinsho,3,0,1,0,46,0,2573,0,2,99,0,4500000,125,260,160,280,-2,-3,4,5000,1000,2,-6,-3,2,0,0,30,0,0,0,0,331,,1000000,500000,,0,1,0,0,0,0,0,0
49063,14,il_san_shinsho,War-tempered Shinsho,3,0,1,0,46,0,2573,0,2,99,1,5000000,125,360,160,380,-2,-3,4,6000,1500,3,-6,-3,2,0,0,30,0,0,0,0,331,,1000000,500000,,0,1,0,0,0,0,0,0
49064,14,ee_san_shinsho,War-ravaged Shinso,3,0,1,0,46,0,2573,0,2,99,2,5500000,225,460,260,480,-3,-4,5,7000,2000,3,-6,-3,2,0,0,30,0,0,0,0,331,,1000000,500000,,0,1,0,0,0,0,0,0
49065,14,sam_san_shinsho,Blood-stained Shinsho,3,0,1,0,46,0,2573,0,2,99,3,6000000,225,560,260,580,-4,-4,5,8000,2500,3,-6,-3,2,0,0,30,0,0,0,0,331,,1000000,500000,,0,1,0,0,0,0,0,0
49066,14,sa_san_shinsho,Blood-soaked Shinsho,3,0,1,0,46,0,2573,0,2,99,4,6500000,225,660,260,680,-4,-4,5,9000,3000,3,-6,-3,2,0,0,30,0,0,0,0,331,,1000000,500000,,0,1,0,0,0,0,0,0
49067,11,bullwhip,Bullwhip,3,0,1,0,59,0,2360,0,2,99,0,80000,120,200,120,200,-3,3,4,1500,1000,2,1,2,0,3,0,30,0,0,0,0,331,,100000,500000,,0,1,0,0,0,0,0,0
49068,11,enchanted_bullwhip,Enchanted bullwhip,3,0,1,0,59,0,2360,0,2,99,0,160000,130,210,130,210,-4,3,4,3000,2000,2,1,2,0,3,0,30,0,0,0,0,331,,100000,500000,,0,1,0,0,0,0,0,0
49069,11,il_san_bullwhip,Il san bullwhip,3,0,1,0,59,0,2360,0,2,99,1,240000,140,220,140,220,-6,4,5,4500,3000,2,1,2,0,3,0,30,0,0,0,0,331,,1000000,500000,,0,1,0,0,0,0,0,0
49070,11,ee_san_bullwhip,Ee san bullwhip,3,0,1,0,59,0,2360,0,2,99,2,300000,150,240,150,240,-9,5,6,5500,4000,2,1,2,0,3,0,30,0,0,0,0,331,,1000000,500000,,0,1,0,0,0,0,0,0
49071,11,sam_san_bullwhip,Sam san bullwhip,3,0,1,0,59,0,2360,0,2,99,3,400000,160,260,160,260,-10,5,6,7500,5000,2,1,2,0,3,0,30,0,0,0,0,331,,1000000,500000,,0,1,0,0,0,0,0,0
49072,11,sa_san_bullwhip,Sa san bullwhip,3,0,1,0,59,0,2360,0,2,99,4,500000,170,270,170,270,-11,5,6,7500,5000,2,1,2,0,3,0,30,0,0,0,0,331,,1000000,500000,,0,1,0,0,0,0,0,0
49073,15,wilderness_bow,Wilderness bow,3,0,1,0,20045,0,2679,0,2,99,0,80000,120,200,120,200,-10,3,4,1500,1000,2,1,2,0,3,0,30,0,0,0,0,331,,100000,50000,,1,1,0,0,0,0,0,0
49074,15,enchanted_wilderness_bow,Enchanted wilderness bow,3,0,1,0,20045,0,2679,0,2,99,0,160000,130,210,130,210,-12,3,4,3000,2000,2,1,2,0,3,0,60,0,0,0,0,331,,150000,75000,,1,1,0,0,0,0,0,0
49075,15,il_san_wilderness_bow,Il san wilderness bow,3,0,1,0,20045,0,2679,0,2,99,1,240000,140,220,140,220,-14,4,5,4500,3000,2,1,2,0,3,0,90,0,0,0,0,331,,200000,100000,,1,1,0,0,0,0,0,0
49076,15,ee_san_wilderness_bow,Ee san wilderness bow,3,0,1,0,20045,0,2679,0,2,99,2,320000,150,230,150,230,-16,4,5,6000,4000,2,1,2,0,3,0,120,0,0,0,0,331,,250000,125000,,1,1,0,0,0,0,0,0
49077,15,sam_san_wilderness_bow,Sam san wilderness bow,3,0,1,0,20045,0,2679,0,2,99,3,400000,150,240,150,240,-18,5,6,7500,5000,2,1,2,0,3,0,120,0,0,0,0,331,,300000,150000,,1,1,0,0,0,0,0,0
49078,15,sa_san_wilderness_bow,Sa san wilderness bow,3,0,1,0,20045,0,2679,0,2,99,4,480000,150,250,150,250,-20,5,6,9000,6000,2,1,2,0,3,0,120,0,0,0,0,331,,350000,175000,,1,1,0,0,0,0,0,0
49079,19,dakashi_blade,Dakashi Blade,3,0,1,0,35,0,2519,0,2,99,0,80000,120,200,120,200,-3,3,4,1500,1000,2,1,2,2,3,0,30,0,0,0,0,331,,1000000,500000,,0,1,0,0,0,0,0,0
